"customer_id","customer_type","last_purch","dollars","beverage1","beverage2","beverage3","beverage4","beverage5","beverage6","buyer"
19309,"bar",17,1427,0,0,1,1,0,0,0
19310,"bar",13,1445,0,1,0,1,0,0,0
19311,"restaurant",21,734,0,0,0,0,1,0,0
19312,"bar",11,2138,0,1,1,1,0,0,0
19313,"restaurant",15,1439,0,0,0,2,0,0,0
19314,"bar",11,2907,0,0,2,1,0,1,0
19315,"restaurant",1,1405,0,2,0,0,0,0,0
19316,"restaurant",9,1414,1,0,0,1,0,0,0
19317,"bar",5,3613,2,1,1,1,0,0,0
19318,"restaurant",21,692,1,0,0,0,0,0,0
19319,"bar",13,1459,0,0,0,2,0,0,0
19320,"bar",15,1423,0,1,1,0,0,0,0
19321,"restaurant",9,2143,0,1,0,1,0,1,0
19322,"bar",13,2170,1,1,0,0,1,0,0
19323,"restaurant",13,1457,0,1,0,0,0,1,0
19324,"bar",13,709,0,0,0,1,0,0,0
19325,"bar",13,2888,0,0,2,2,0,0,0
19326,"restaurant",15,1420,0,1,0,1,0,0,0
19327,"restaurant",15,718,0,0,0,1,0,0,0
19328,"bar",15,701,0,0,0,1,0,0,0
19329,"bar",13,1453,0,0,1,1,0,0,0
19330,"restaurant",13,1427,0,0,0,1,0,1,0
19331,"restaurant",21,757,0,0,0,1,0,0,0
19332,"restaurant",15,703,0,0,0,1,0,0,0
19333,"bar",13,1444,0,0,0,1,0,1,0
19334,"restaurant",15,1448,1,0,0,0,1,0,0
19335,"restaurant",17,712,0,0,0,0,1,0,0
19336,"restaurant",21,732,0,0,0,0,1,0,0
19337,"restaurant",15,731,0,0,0,0,0,1,0
19338,"restaurant",15,1471,0,0,1,1,0,0,0
19339,"restaurant",5,2834,1,0,0,2,0,1,0
19340,"restaurant",15,731,1,0,0,0,0,0,0
19341,"restaurant",13,687,0,0,1,0,0,0,0
19342,"restaurant",11,2941,1,1,0,0,1,1,0
19343,"bar",15,2098,0,0,1,2,0,0,0
19344,"restaurant",13,1450,0,1,0,1,0,0,0
19345,"restaurant",13,1446,0,1,0,1,0,0,0
19346,"restaurant",15,1430,0,1,1,0,0,0,0
19347,"restaurant",13,1466,1,0,0,1,0,0,0
19348,"bar",7,1451,1,0,0,0,0,1,0
19349,"bar",9,2783,0,2,1,0,1,0,0
19350,"bar",21,735,0,0,0,0,1,0,0
19351,"bar",15,697,0,0,0,0,1,0,0
19352,"bar",21,749,0,0,0,0,0,1,0
19353,"bar",13,753,0,0,0,1,0,0,0
19354,"restaurant",21,682,0,0,0,1,0,0,0
19355,"bar",13,2811,0,2,1,1,0,0,0
19356,"restaurant",15,1481,0,1,0,1,0,0,0
19357,"bar",15,738,0,0,1,0,0,0,0
19358,"restaurant",21,708,0,0,0,1,0,0,0
19359,"restaurant",15,1451,0,0,0,1,1,0,0
19360,"restaurant",21,722,0,1,0,0,0,0,0
19361,"restaurant",15,1397,0,1,0,0,1,0,0
19362,"restaurant",21,749,1,0,0,0,0,0,0
19363,"restaurant",15,700,0,0,0,1,0,0,0
19364,"restaurant",15,725,0,0,1,0,0,0,0
19365,"bar",21,739,0,0,0,1,0,0,0
19366,"bar",13,1418,0,0,1,1,0,0,0
19367,"restaurant",19,1417,0,0,0,1,1,0,0
19368,"restaurant",17,1425,0,0,1,0,1,0,0
19369,"restaurant",9,2183,0,0,0,2,1,0,0
19370,"bar",15,1401,2,0,0,0,0,0,0
19371,"restaurant",15,1419,0,0,0,0,2,0,0
19372,"restaurant",11,1393,0,2,0,0,0,0,0
19373,"restaurant",13,1502,0,0,0,0,2,0,0
19374,"restaurant",15,1428,0,0,1,0,0,1,0
19375,"restaurant",9,2188,0,0,1,2,0,0,0
19376,"restaurant",21,733,0,0,0,1,0,0,0
19377,"bar",15,2143,2,0,1,0,0,0,0
19378,"bar",13,1401,0,2,0,0,0,0,0
19379,"bar",13,749,0,0,1,0,0,0,0
19380,"restaurant",15,1468,0,0,0,1,0,1,0
19381,"restaurant",21,752,1,0,0,0,0,0,0
19382,"restaurant",13,1415,0,1,0,0,1,0,0
19383,"restaurant",15,716,0,0,1,0,0,0,0
19384,"bar",9,2876,0,0,1,1,0,2,0
19385,"bar",13,1467,0,0,1,1,0,0,0
19386,"restaurant",13,2145,0,1,0,0,1,1,0
19387,"bar",17,697,0,0,0,0,0,1,0
19388,"bar",13,1456,1,1,0,0,0,0,0
19389,"restaurant",19,1435,0,1,1,0,0,0,0
19390,"restaurant",15,1427,0,1,1,0,0,0,0
19391,"restaurant",13,1484,1,1,0,0,0,0,0
19392,"bar",15,1457,0,1,0,1,0,0,0
19393,"restaurant",17,1388,0,0,1,0,1,0,0
19394,"restaurant",21,753,0,0,0,1,0,0,0
19395,"bar",15,713,0,0,0,0,1,0,0
19396,"restaurant",13,1428,0,0,1,1,0,0,0
19397,"restaurant",21,714,1,0,0,0,0,0,0
19398,"bar",13,1439,0,0,0,1,0,1,0
19399,"restaurant",13,1445,0,0,1,0,1,0,0
19400,"restaurant",13,710,0,0,0,0,1,0,0
19401,"restaurant",15,1461,0,1,0,1,0,0,0
19402,"restaurant",13,1466,1,0,0,1,0,0,0
19403,"restaurant",13,2900,0,0,0,2,1,1,0
19404,"bar",5,2154,1,0,1,1,0,0,0
19405,"restaurant",21,719,0,0,0,1,0,0,0
19406,"restaurant",7,721,0,0,0,1,0,0,0
19407,"restaurant",19,1445,1,0,1,0,0,0,0
19408,"bar",1,5785,0,1,3,1,2,1,0
19409,"restaurant",13,742,0,0,0,0,1,0,0
19410,"restaurant",13,1457,0,0,0,2,0,0,0
19411,"restaurant",13,1488,1,0,0,0,0,1,0
19412,"restaurant",15,1461,0,0,0,1,0,1,0
19413,"restaurant",15,712,0,0,0,1,0,0,0
19414,"bar",11,3616,2,1,1,0,1,0,0
19415,"restaurant",3,5105,2,2,1,1,0,1,0
19416,"bar",15,1400,0,1,0,1,0,0,0
19417,"restaurant",13,1441,0,0,1,1,0,0,0
19418,"restaurant",21,703,0,0,0,0,1,0,0
19419,"bar",13,1431,1,0,0,1,0,0,0
19420,"restaurant",13,739,0,0,1,0,0,0,0
19421,"bar",13,1440,0,1,0,1,0,0,0
19422,"restaurant",15,1419,0,0,0,1,1,0,0
19423,"restaurant",9,1452,1,0,0,1,0,0,0
19424,"bar",19,732,0,0,0,0,1,0,0
19425,"bar",11,720,0,0,0,1,0,0,0
19426,"restaurant",21,696,1,0,0,0,0,0,0
19427,"restaurant",13,1484,0,2,0,0,0,0,0
19428,"restaurant",13,1450,0,1,0,0,0,1,0
19429,"bar",9,2199,1,1,1,0,0,0,0
19430,"restaurant",17,1457,0,0,1,1,0,0,0
19431,"restaurant",7,1431,0,1,1,0,0,0,0
19432,"restaurant",13,1421,0,0,0,0,1,1,0
19433,"bar",9,2899,0,2,1,1,0,0,0
19434,"restaurant",13,2930,0,2,0,0,2,0,0
19435,"bar",9,2146,1,1,1,0,0,0,0
19436,"restaurant",19,675,0,1,0,0,0,0,0
19437,"restaurant",19,733,0,0,0,0,0,1,0
19438,"restaurant",11,686,0,0,1,0,0,0,0
19439,"restaurant",21,713,1,0,0,0,0,0,0
19440,"restaurant",7,2869,1,0,0,2,0,1,0
19441,"bar",1,2138,1,0,2,0,0,0,0
19442,"restaurant",5,670,0,0,0,0,1,0,0
19443,"restaurant",15,1467,0,0,0,0,2,0,0
19444,"restaurant",21,696,0,0,0,1,0,0,0
19445,"bar",13,1411,0,0,0,2,0,0,0
19446,"restaurant",21,750,0,0,0,1,0,0,0
19447,"restaurant",15,705,0,0,0,0,0,1,0
19448,"bar",15,1417,0,0,1,1,0,0,0
19449,"bar",13,712,0,0,0,1,0,0,0
19450,"restaurant",7,2138,1,1,0,1,0,0,0
19451,"restaurant",21,751,0,0,0,0,1,0,0
19452,"bar",9,2877,0,0,2,2,0,0,0
19453,"restaurant",21,745,0,0,0,1,0,0,0
19454,"restaurant",21,740,0,0,0,1,0,0,0
19455,"restaurant",21,691,0,0,0,1,0,0,0
19456,"restaurant",9,2141,0,1,0,1,1,0,0
19457,"bar",13,1445,0,0,0,0,1,1,0
19458,"restaurant",13,1452,0,0,0,2,0,0,0
19459,"restaurant",15,738,0,0,0,0,1,0,0
19460,"bar",13,1439,0,2,0,0,0,0,0
19461,"bar",5,1446,0,1,0,0,1,0,0
19462,"bar",13,748,0,0,0,1,0,0,0
19463,"restaurant",21,725,0,0,0,0,1,0,0
19464,"restaurant",13,1445,0,0,0,1,0,1,0
19465,"bar",3,2146,0,0,0,2,1,0,0
19466,"bar",13,1419,0,0,0,2,0,0,0
19467,"bar",13,1476,1,0,0,0,1,0,0
19468,"restaurant",13,1431,0,1,1,0,0,0,0
19469,"bar",13,723,0,0,0,1,0,0,0
19470,"bar",11,2079,0,0,1,1,1,0,0
19471,"restaurant",13,1439,0,1,0,1,0,0,0
19472,"restaurant",15,1439,1,0,0,1,0,0,0
19473,"bar",17,1451,0,2,0,0,0,0,0
19474,"restaurant",15,1458,0,1,1,0,0,0,0
19475,"restaurant",13,1468,0,1,0,1,0,0,0
19476,"restaurant",5,2148,0,0,0,3,0,0,0
19477,"bar",9,2142,1,0,1,1,0,0,0
19478,"bar",13,1434,0,0,1,0,1,0,0
19479,"restaurant",15,1446,0,0,1,1,0,0,0
19480,"restaurant",13,713,0,0,0,1,0,0,0
19481,"bar",15,1470,1,0,0,0,1,0,0
19482,"restaurant",13,696,0,0,0,0,0,1,0
19483,"restaurant",21,730,0,1,0,0,0,0,0
19484,"restaurant",21,715,0,0,0,0,1,0,0
19485,"restaurant",13,702,0,1,0,0,0,0,0
19486,"bar",13,1449,2,0,0,0,0,0,0
19487,"restaurant",13,1408,0,0,1,1,0,0,0
19488,"bar",13,1448,0,0,0,0,1,1,0
19489,"restaurant",21,740,1,0,0,0,0,0,0
19490,"restaurant",13,717,0,0,0,1,0,0,0
19491,"restaurant",13,1417,0,0,1,1,0,0,0
19492,"restaurant",15,1480,0,0,0,2,0,0,0
19493,"restaurant",15,742,0,0,0,1,0,0,0
19494,"restaurant",13,750,0,0,0,1,0,0,0
19495,"restaurant",17,703,0,0,0,0,1,0,0
19496,"bar",15,712,0,0,0,0,1,0,0
19497,"restaurant",15,707,0,0,0,1,0,0,0
19498,"restaurant",13,2881,1,1,0,2,0,0,0
19499,"restaurant",15,712,0,0,0,0,1,0,0
19500,"restaurant",9,1487,0,0,1,1,0,0,0
19501,"restaurant",21,735,0,1,0,0,0,0,0
19502,"bar",13,1398,1,0,1,0,0,0,0
19503,"restaurant",15,718,0,0,0,0,0,1,0
19504,"bar",9,3696,0,1,4,0,0,0,0
19505,"restaurant",17,1442,0,0,0,0,2,0,0
19506,"bar",15,1439,0,1,0,1,0,0,0
19507,"restaurant",13,1419,1,0,0,0,0,1,0
19508,"restaurant",3,5896,1,1,3,2,0,1,0
19509,"restaurant",15,1433,0,0,0,1,1,0,0
19510,"restaurant",13,1383,1,0,0,0,1,0,0
19511,"restaurant",15,1459,0,0,2,0,0,0,0
19512,"restaurant",11,3580,1,1,0,2,0,1,0
19513,"restaurant",5,2183,0,1,0,1,1,0,0
19514,"bar",9,4347,1,2,1,2,0,0,0
19515,"restaurant",17,1471,0,1,1,0,0,0,0
19516,"restaurant",21,719,0,0,0,0,1,0,0
19517,"restaurant",13,729,0,0,0,0,0,1,0
19518,"bar",7,2079,0,0,0,1,2,0,0
19519,"bar",15,723,0,0,0,0,1,0,0
19520,"bar",11,2178,0,0,1,1,1,0,0
19521,"restaurant",15,683,0,0,0,0,0,1,0
19522,"restaurant",15,1471,0,0,1,0,0,1,0
19523,"bar",13,745,0,0,0,0,1,0,0
19524,"restaurant",21,741,0,0,0,0,1,0,0
19525,"restaurant",15,2136,1,0,0,1,1,0,0
19526,"restaurant",17,1416,0,0,1,0,1,0,0
19527,"restaurant",13,1489,0,1,0,0,1,0,0
19528,"bar",17,1489,0,2,0,0,0,0,0
19529,"restaurant",9,2882,1,1,0,1,0,1,0
19530,"restaurant",15,1422,0,0,1,0,0,1,0
19531,"restaurant",13,1451,0,0,1,1,0,0,0
19532,"restaurant",13,1459,0,0,0,0,0,2,0
19533,"restaurant",15,747,0,0,0,1,0,0,0
19534,"restaurant",21,735,0,0,0,0,1,0,0
19535,"restaurant",21,737,0,0,0,0,0,1,0
19536,"bar",15,1453,1,0,0,0,0,1,0
19537,"bar",13,1421,0,0,0,0,1,1,0
19538,"bar",19,709,0,1,0,0,0,0,0
19539,"restaurant",7,3535,1,1,0,2,1,0,0
19540,"restaurant",13,764,1,0,0,0,0,0,0
19541,"restaurant",21,688,0,0,1,0,0,0,0
19542,"bar",15,1374,0,1,1,0,0,0,0
19543,"restaurant",15,1416,0,1,0,1,0,0,0
19544,"restaurant",13,735,0,0,1,0,0,0,0
19545,"bar",15,1460,0,1,0,1,0,0,0
19546,"bar",21,722,0,0,0,0,0,1,0
19547,"restaurant",13,1442,0,0,0,0,1,1,0
19548,"bar",11,681,0,0,0,1,0,0,0
19549,"bar",21,701,0,0,0,0,1,0,0
19550,"bar",11,1439,1,0,1,0,0,0,0
19551,"restaurant",21,714,0,0,0,0,1,0,0
19552,"restaurant",15,726,0,0,0,1,0,0,0
19553,"restaurant",21,741,0,0,0,1,0,0,0
19554,"restaurant",13,700,0,0,0,1,0,0,0
19555,"bar",13,2132,0,2,1,0,0,0,0
19556,"restaurant",5,5113,0,1,0,4,1,1,0
19557,"restaurant",13,725,0,0,0,0,1,0,0
19558,"restaurant",15,1398,0,0,1,0,1,0,0
19559,"restaurant",13,1436,0,1,0,1,0,0,0
19560,"restaurant",7,3604,0,1,0,3,1,0,0
19561,"restaurant",13,706,0,1,0,0,0,0,0
19562,"restaurant",15,735,1,0,0,0,0,0,0
19563,"restaurant",15,705,1,0,0,0,0,0,0
19564,"restaurant",21,722,1,0,0,0,0,0,0
19565,"restaurant",15,724,0,0,0,0,1,0,0
19566,"bar",9,2822,1,0,1,2,0,0,0
19567,"restaurant",15,1469,0,0,0,1,0,1,0
19568,"restaurant",1,2162,1,0,0,1,0,1,0
19569,"restaurant",15,720,0,0,1,0,0,0,0
19570,"bar",9,2934,1,0,2,0,0,1,0
19571,"restaurant",15,1436,1,0,0,1,0,0,0
19572,"restaurant",15,1459,0,1,0,1,0,0,0
19573,"restaurant",21,727,0,0,0,0,1,0,0
19574,"bar",11,2148,0,1,1,0,0,1,0
19575,"bar",21,729,0,0,0,0,1,0,0
19576,"restaurant",21,704,0,0,1,0,0,0,0
19577,"restaurant",15,1465,0,0,0,2,0,0,0
19578,"restaurant",15,1427,0,0,1,1,0,0,0
19579,"restaurant",13,717,0,0,0,0,1,0,0
19580,"bar",15,1447,0,1,0,0,0,1,0
19581,"restaurant",9,2138,0,0,0,2,0,1,0
19582,"restaurant",13,658,0,0,1,0,0,0,0
19583,"restaurant",15,692,0,1,0,0,0,0,0
19584,"restaurant",15,1437,0,0,0,0,2,0,0
19585,"bar",15,733,1,0,0,0,0,0,0
19586,"bar",13,1453,1,1,0,0,0,0,0
19587,"restaurant",11,2157,2,1,0,0,0,0,0
19588,"restaurant",17,1467,0,1,1,0,0,0,0
19589,"bar",15,1440,0,0,1,0,0,1,0
19590,"restaurant",13,1453,0,0,1,1,0,0,0
19591,"restaurant",13,2143,0,1,0,2,0,0,0
19592,"bar",11,2920,0,1,1,1,0,1,0
19593,"restaurant",21,744,0,0,0,1,0,0,0
19594,"bar",11,2863,1,0,0,2,0,1,0
19595,"restaurant",13,1461,0,0,0,2,0,0,0
19596,"restaurant",21,685,0,0,1,0,0,0,0
19597,"restaurant",1,2221,0,1,0,2,0,0,0
19598,"restaurant",15,1470,0,1,0,1,0,0,0
19599,"bar",1,4407,1,1,0,3,0,1,0
19600,"restaurant",21,763,0,0,0,0,1,0,0
19601,"bar",13,1430,0,0,0,2,0,0,0
19602,"restaurant",13,1466,0,1,0,1,0,0,0
19603,"bar",5,2922,0,0,0,3,1,0,0
19604,"restaurant",15,729,0,0,0,0,1,0,0
19605,"bar",13,698,0,0,0,0,1,0,0
19606,"restaurant",13,736,0,0,0,0,1,0,0
19607,"restaurant",13,1408,0,1,0,1,0,0,0
19608,"restaurant",13,1421,1,1,0,0,0,0,0
19609,"restaurant",11,2128,1,0,0,1,1,0,0
19610,"restaurant",11,702,0,0,0,1,0,0,0
19611,"restaurant",21,746,0,0,0,0,1,0,0
19612,"restaurant",21,707,0,0,0,0,1,0,0
19613,"restaurant",15,689,1,0,0,0,0,0,0
19614,"restaurant",17,710,0,0,1,0,0,0,0
19615,"restaurant",19,756,0,0,0,0,1,0,0
19616,"bar",21,738,0,0,0,0,1,0,0
19617,"restaurant",21,707,0,0,0,0,1,0,0
19618,"bar",13,1470,0,0,0,1,1,0,0
19619,"restaurant",15,1428,0,0,0,2,0,0,0
19620,"restaurant",21,738,1,0,0,0,0,0,0
19621,"bar",15,771,0,1,0,0,0,0,0
19622,"restaurant",15,1466,0,1,0,0,1,0,0
19623,"restaurant",21,691,0,0,0,1,0,0,0
19624,"bar",21,724,0,0,0,0,1,0,0
19625,"restaurant",21,712,0,1,0,0,0,0,0
19626,"restaurant",13,738,0,0,0,0,1,0,0
19627,"restaurant",13,1457,0,1,0,0,1,0,0
19628,"bar",1,2887,1,1,1,1,0,0,0
19629,"restaurant",9,2212,1,1,0,1,0,0,0
19630,"restaurant",21,739,0,0,0,1,0,0,0
19631,"restaurant",15,1476,1,0,0,1,0,0,0
19632,"restaurant",13,696,0,0,0,0,1,0,0
19633,"restaurant",13,1446,0,0,0,2,0,0,0
19634,"restaurant",7,3675,1,0,0,2,2,0,0
19635,"bar",15,2149,1,0,2,0,0,0,0
19636,"restaurant",15,1490,0,1,0,0,0,1,0
19637,"restaurant",15,1414,0,1,0,0,0,1,0
19638,"restaurant",13,708,0,1,0,0,0,0,0
19639,"restaurant",21,746,0,1,0,0,0,0,0
19640,"bar",5,2065,0,1,1,0,1,0,0
19641,"restaurant",13,685,0,0,0,0,1,0,0
19642,"restaurant",21,728,0,1,0,0,0,0,0
19643,"restaurant",13,1413,0,0,1,1,0,0,0
19644,"restaurant",21,683,1,0,0,0,0,0,0
19645,"restaurant",15,714,0,1,0,0,0,0,0
19646,"restaurant",15,1456,1,0,0,1,0,0,0
19647,"restaurant",5,1424,1,1,0,0,0,0,0
19648,"restaurant",15,1471,1,1,0,0,0,0,0
19649,"bar",15,701,0,0,0,0,1,0,0
19650,"restaurant",13,729,0,1,0,0,0,0,0
19651,"bar",15,701,1,0,0,0,0,0,0
19652,"restaurant",13,1466,0,0,1,1,0,0,0
19653,"restaurant",17,1425,0,2,0,0,0,0,0
19654,"bar",11,1436,1,0,0,1,0,0,0
19655,"restaurant",21,736,0,0,0,1,0,0,0
19656,"restaurant",13,708,0,0,0,0,0,1,0
19657,"restaurant",13,689,0,0,0,0,1,0,0
19658,"restaurant",17,1411,0,1,1,0,0,0,0
19659,"restaurant",15,2175,0,1,0,1,1,0,0
19660,"restaurant",11,2201,0,0,1,1,1,0,0
19661,"bar",21,757,0,0,1,0,0,0,0
19662,"restaurant",15,740,0,0,1,0,0,0,0
19663,"bar",15,2148,0,1,1,1,0,0,0
19664,"restaurant",13,1479,1,0,0,1,0,0,0
19665,"bar",9,3674,1,0,2,0,2,0,0
19666,"restaurant",9,2999,1,1,0,1,1,0,0
19667,"bar",15,1413,0,0,0,1,1,0,0
19668,"bar",9,4444,2,1,1,2,0,0,0
19669,"bar",15,1380,1,1,0,0,0,0,0
19670,"bar",9,2118,1,0,1,0,0,1,0
19671,"restaurant",21,754,0,0,1,0,0,0,0
19672,"restaurant",15,1398,0,0,1,0,0,1,0
19673,"restaurant",15,724,0,1,0,0,0,0,0
19674,"restaurant",13,740,0,0,0,0,1,0,0
19675,"restaurant",9,2065,0,2,0,0,0,1,0
19676,"restaurant",15,710,0,0,0,1,0,0,0
19677,"restaurant",21,730,1,0,0,0,0,0,0
19678,"restaurant",21,729,0,0,0,0,1,0,0
19679,"restaurant",21,723,0,0,1,0,0,0,0
19680,"restaurant",21,749,0,0,0,0,1,0,0
19681,"restaurant",15,1419,0,1,0,0,0,1,0
19682,"bar",15,745,0,0,1,0,0,0,0
19683,"bar",13,2090,2,0,1,0,0,0,0
19684,"restaurant",15,726,0,0,0,0,1,0,0
19685,"restaurant",15,742,0,0,0,1,0,0,0
19686,"bar",15,1443,0,2,0,0,0,0,0
19687,"restaurant",13,705,0,0,0,1,0,0,0
19688,"bar",15,1447,0,1,0,1,0,0,0
19689,"restaurant",15,1406,0,0,1,1,0,0,0
19690,"restaurant",7,1435,1,0,0,1,0,0,0
19691,"restaurant",21,724,0,0,0,1,0,0,0
19692,"restaurant",13,1443,0,1,1,0,0,0,0
19693,"restaurant",15,1456,0,1,0,1,0,0,0
19694,"restaurant",3,2950,0,1,1,0,0,2,0
19695,"bar",21,721,0,0,0,0,0,1,0
19696,"bar",7,2888,0,2,2,0,0,0,0
19697,"restaurant",15,687,0,0,0,1,0,0,0
19698,"restaurant",15,746,0,0,0,0,1,0,0
19699,"restaurant",15,1412,0,1,0,0,1,0,0
19700,"restaurant",1,4312,1,0,1,1,2,1,0
19701,"bar",13,713,0,0,0,1,0,0,0
19702,"restaurant",11,2859,1,0,0,2,1,0,0
19703,"bar",13,743,0,0,0,1,0,0,0
19704,"restaurant",21,696,0,0,0,0,1,0,0
19705,"restaurant",15,725,0,0,0,0,1,0,0
19706,"bar",7,2161,0,1,1,0,0,1,0
19707,"restaurant",21,715,0,1,0,0,0,0,0
19708,"restaurant",15,2140,1,0,0,1,0,1,0
19709,"restaurant",13,2138,0,0,0,2,1,0,0
19710,"restaurant",21,699,1,0,0,0,0,0,0
19711,"bar",11,1454,1,0,1,0,0,0,0
19712,"restaurant",15,1452,0,2,0,0,0,0,0
19713,"restaurant",21,742,0,0,0,0,1,0,0
19714,"restaurant",7,1438,0,1,0,1,0,0,0
19715,"bar",3,2118,0,2,0,1,0,0,0
19716,"bar",5,3493,0,0,1,3,1,0,0
19717,"restaurant",15,744,0,0,0,0,1,0,0
19718,"restaurant",13,1453,0,0,0,1,1,0,0
19719,"restaurant",17,726,0,0,0,0,1,0,0
19720,"bar",13,1382,0,1,0,1,0,0,0
19721,"restaurant",3,5110,1,2,0,2,0,2,0
19722,"bar",7,2120,0,1,0,0,2,0,0
19723,"restaurant",15,1490,1,0,1,0,0,0,0
19724,"restaurant",15,740,1,0,0,0,0,0,0
19725,"restaurant",11,2997,0,2,0,1,0,1,0
19726,"restaurant",15,736,0,0,0,1,0,0,0
19727,"restaurant",15,1409,0,0,0,1,1,0,0
19728,"bar",13,696,0,0,0,0,1,0,0
19729,"restaurant",13,1425,0,0,0,2,0,0,0
19730,"restaurant",15,1465,0,0,1,0,1,0,0
19731,"bar",5,2118,1,1,0,1,0,0,0
19732,"restaurant",15,690,0,0,0,0,1,0,0
19733,"bar",9,1419,0,1,0,0,1,0,0
19734,"restaurant",13,1459,0,1,0,0,1,0,0
19735,"restaurant",15,685,0,1,0,0,0,0,0
19736,"restaurant",15,1418,0,1,0,1,0,0,0
19737,"restaurant",13,1467,0,0,0,1,0,1,0
19738,"restaurant",15,1439,0,0,1,0,1,0,0
19739,"restaurant",1,2164,1,0,0,1,1,0,0
19740,"restaurant",11,1445,0,0,0,1,1,0,0
19741,"restaurant",1,4308,1,1,2,2,0,0,0
19742,"restaurant",15,1418,1,0,1,0,0,0,0
19743,"bar",13,713,1,0,0,0,0,0,0
19744,"restaurant",21,742,0,1,0,0,0,0,0
19745,"restaurant",17,1474,0,0,0,1,1,0,0
19746,"restaurant",21,702,0,1,0,0,0,0,0
19747,"restaurant",13,1398,1,1,0,0,0,0,0
19748,"restaurant",21,736,0,0,0,0,1,0,0
19749,"restaurant",1,4429,0,1,3,1,0,1,0
19750,"restaurant",15,1413,0,0,0,0,2,0,0
19751,"restaurant",15,1491,0,0,1,1,0,0,0
19752,"restaurant",15,1424,1,0,0,1,0,0,0
19753,"restaurant",15,741,0,0,0,1,0,0,0
19754,"restaurant",13,700,0,0,0,0,1,0,0
19755,"restaurant",15,1396,1,0,0,1,0,0,0
19756,"bar",21,681,0,0,0,0,0,1,0
19757,"restaurant",13,1409,0,0,0,1,0,1,0
19758,"restaurant",15,737,0,0,0,0,1,0,0
19759,"restaurant",9,729,0,0,0,0,0,1,0
19760,"restaurant",13,1494,1,0,0,0,1,0,0
19761,"bar",9,2764,0,0,2,1,1,0,0
19762,"bar",17,1430,0,1,0,0,0,1,0
19763,"restaurant",13,1426,0,0,0,0,1,1,0
19764,"restaurant",13,1459,1,0,0,0,0,1,0
19765,"restaurant",15,706,0,0,0,0,1,0,0
19766,"bar",15,746,0,1,0,0,0,0,0
19767,"bar",9,1470,1,0,0,1,0,0,0
19768,"restaurant",13,702,1,0,0,0,0,0,0
19769,"restaurant",13,1422,0,0,0,1,0,1,0
19770,"bar",3,3634,1,1,1,1,0,1,0
19771,"restaurant",19,714,0,1,0,0,0,0,0
19772,"restaurant",15,1455,1,0,0,1,0,0,0
19773,"restaurant",15,1468,0,1,0,1,0,0,0
19774,"restaurant",15,1414,0,1,0,0,0,1,0
19775,"restaurant",15,1434,0,0,1,0,1,0,0
19776,"restaurant",17,699,0,0,0,0,0,1,0
19777,"restaurant",13,1408,0,0,0,2,0,0,0
19778,"restaurant",1,4317,0,1,1,2,1,1,0
19779,"restaurant",15,1446,1,0,0,1,0,0,0
19780,"restaurant",11,2184,0,0,0,1,2,0,0
19781,"restaurant",15,713,0,0,0,0,1,0,0
19782,"bar",7,4186,0,0,1,2,2,1,0
19783,"bar",13,1422,0,1,0,1,0,0,0
19784,"bar",15,706,0,0,0,0,0,1,0
19785,"restaurant",13,754,0,0,0,0,0,1,0
19786,"bar",13,2206,1,0,0,1,0,1,0
19787,"restaurant",21,701,0,0,1,0,0,0,0
19788,"restaurant",21,711,1,0,0,0,0,0,0
19789,"restaurant",21,711,0,0,0,0,1,0,0
19790,"bar",15,754,0,0,0,0,1,0,0
19791,"restaurant",19,723,1,0,0,0,0,0,0
19792,"restaurant",21,709,0,0,0,0,1,0,0
19793,"restaurant",13,1419,0,0,1,0,1,0,0
19794,"restaurant",7,1423,1,0,0,0,0,1,0
19795,"bar",15,1435,0,1,0,0,0,1,0
19796,"bar",9,2826,0,1,1,1,1,0,0
19797,"restaurant",7,1458,0,0,1,1,0,0,0
19798,"restaurant",13,692,0,0,0,1,0,0,0
19799,"restaurant",13,1451,0,0,1,1,0,0,0
19800,"bar",13,2180,1,1,1,0,0,0,0
19801,"restaurant",21,732,0,0,0,0,1,0,0
19802,"restaurant",9,1404,0,1,0,0,1,0,0
19803,"restaurant",13,706,0,0,1,0,0,0,0
19804,"restaurant",13,733,1,0,0,0,0,0,0
19805,"restaurant",19,736,0,0,0,1,0,0,0
19806,"restaurant",19,1448,0,0,0,2,0,0,0
19807,"restaurant",13,1434,0,0,0,2,0,0,0
19808,"restaurant",11,2094,0,0,0,2,0,1,0
19809,"bar",15,1443,1,0,0,1,0,0,0
19810,"bar",15,1442,1,0,0,0,1,0,0
19811,"bar",7,1389,0,0,1,1,0,0,0
19812,"bar",19,692,0,0,0,0,0,1,0
19813,"restaurant",7,2210,0,1,1,1,0,0,0
19814,"restaurant",15,1445,1,0,0,1,0,0,0
19815,"restaurant",13,714,0,0,0,0,1,0,0
19816,"bar",13,1483,0,0,2,0,0,0,0
19817,"restaurant",13,701,0,0,0,1,0,0,0
19818,"restaurant",17,707,0,0,1,0,0,0,0
19819,"bar",21,751,0,0,1,0,0,0,0
19820,"bar",1,2953,0,3,1,0,0,0,0
19821,"bar",9,3558,1,0,1,2,0,1,0
19822,"restaurant",11,1435,0,0,0,2,0,0,0
19823,"bar",11,2878,0,0,3,0,1,0,0
19824,"restaurant",15,1473,0,0,0,0,1,1,0
