"user_id","recency","frequency","monetary","offer_used","normal_paid_price"
21751,22,25,358.08,0,0
21752,32,50,979.21,0,0
21753,11,124,1787.56,1,32.513729381673
21754,48,35,643.39,0,0
21755,25,53,577.66,0,0
21756,7,28,367.08,0,0
21757,6,49,646.92,0,0
21758,47,47,1118.89,0,0
21759,48,31,279.25,0,0
21760,48,41,949.81,0,0
21761,11,45,1273.79,0,0
21762,13,88,852.87,0,0
21763,24,32,731.52,0,0
21764,15,35,554.01,0,0
21765,23,47,1206.78,0,0
21766,9,28,253.51,0,0
21767,95,39,303.4,0,0
21768,19,49,371.93,0,0
21769,9,22,144.15,0,0
21770,68,33,382.75,0,0
21771,4,38,669.77,0,0
21772,12,26,403.97,0,0
21773,25,39,487.32,0,0
21774,15,100,2084.64,1,33.1018719520792
21775,18,53,693.16,0,0
21776,23,24,494.77,0,0
21777,17,49,1267.34,0,0
21778,8,43,817.73,0,0
21779,10,51,1463.56,0,0
21780,152,28,733.44,0,0
21781,29,34,653.06,0,0
21782,46,34,387.01,0,0
21783,23,41,795.85,0,0
21784,24,50,1399.6,0,0
21785,20,26,262.71,0,0
21786,17,31,325.31,0,0
21787,27,62,1605.4,0,0
21788,18,39,409.98,0,0
21789,8,32,548.86,0,0
21790,13,62,1623.18,1,70.2100980112329
21791,28,47,572.84,0,0
21792,17,28,277.47,0,0
21793,28,37,992.04,0,0
21794,10,26,200.26,0,0
21795,12,47,1232.08,0,0
21796,22,42,813.21,0,0
21797,19,35,555.8,0,0
21798,3,18,152.97,0,0
21799,9,82,1554.77,1,55.2228341409937
21800,84,33,762.25,0,0
21801,35,49,1191.69,0,0
21802,70,48,505.71,0,0
21803,14,49,686.06,0,0
21804,30,48,1324.62,0,0
21805,34,26,474.03,0,0
21806,21,54,1139.2,0,0
21807,13,21,386.42,0,0
21808,35,53,1411.18,0,0
21809,2,44,787.66,0,0
21810,37,34,893.76,0,0
21811,18,21,405.03,0,0
21812,32,36,857.01,0,0
21813,11,60,644.4,0,0
21814,43,65,1201.15,1,78.0425760067999
21815,19,19,161.94,0,0
21816,30,29,458.8,0,0
21817,5,74,1085.02,1,67.2659105253965
21818,72,35,349.96,0,0
21819,45,26,291.92,0,0
21820,86,41,777.9,0,0
21821,35,33,396.74,0,0
21822,52,67,585.01,0,0
21823,25,40,1254.96,0,0
21824,27,46,547.66,0,0
21825,10,53,591.77,0,0
21826,9,16,175.91,0,0
21827,27,58,1312.3,0,0
21828,10,56,1205.69,0,0
21829,25,25,377.41,0,0
21830,14,25,247.73,0,0
21831,16,55,1322.79,0,0
21832,60,28,358.53,0,0
21833,30,63,1697.54,0,0
21834,3,41,788.09,0,0
21835,19,75,996.3,0,0
21836,15,31,443.91,0,0
21837,76,62,947.56,0,0
21838,18,45,351.63,0,0
21839,22,32,744.82,0,0
21840,39,44,500.8,1,117.508893012106
21841,4,69,1671.51,0,0
21842,13,28,867.99,0,0
21843,41,26,401.37,0,0
21844,69,29,765.53,0,0
21845,28,27,659.89,0,0
21846,27,15,191.88,0,0
21847,44,43,784.71,0,0
21848,23,37,724.1,0,0
21849,3,40,731.76,0,0
21850,5,22,588.87,0,0
21851,18,38,929.16,0,0
21852,4,24,530.36,0,0
21853,19,83,1946.77,1,55.7026387519017
21854,14,44,772.05,0,0
21855,15,62,1644.67,0,0
21856,50,36,1166.03,0,0
21857,0,72,804.69,0,0
21858,21,50,1274.97,0,0
21859,18,51,389.24,0,0
21860,32,50,841.3,0,0
21861,32,47,507.19,0,0
21862,107,56,1494.6,0,0
21863,18,67,1222.41,1,98.5376177469269
21864,42,33,823.69,0,0
21865,25,17,468.36,0,0
21866,23,81,2199.78,1,37.5088416542485
21867,11,71,1053.56,1,56.5510885480419
21868,23,59,1715.36,0,0
21869,22,94,998.68,1,67.7347047932446
21870,20,47,974.34,0,0
21871,17,39,577.14,0,0
21872,33,29,987.7,0,0
21873,54,46,1049.6,0,0
21874,12,17,272.54,0,0
21875,3,79,2123.27,1,56.3044313011318
21876,29,65,1286.3,0,0
21877,12,26,671.64,0,0
21878,15,30,694.4,0,0
21879,10,38,641.76,0,0
21880,23,57,447,0,0
21881,7,36,993.19,0,0
21882,97,31,602.26,0,0
21883,47,30,654.52,0,0
21884,8,34,434.7,0,0
21885,87,42,661,0,0
21886,90,38,928.77,0,0
21887,22,68,1743.75,0,0
21888,5,36,985.86,0,0
21889,20,30,456.88,0,0
21890,9,22,324.22,0,0
21891,92,34,506.03,0,0
21892,23,49,1175.17,0,0
21893,58,75,1898.91,1,75.0938770859689
21894,5,22,208.26,0,0
21895,15,43,564.09,0,0
21896,19,39,1113.51,0,0
21897,3,46,1173.21,0,0
21898,23,26,751.39,0,0
21899,26,32,465.4,0,0
21900,32,36,417.64,0,0
21901,25,34,463.94,0,0
21902,24,37,677.24,0,0
21903,8,40,1214.22,0,0
21904,57,29,450.79,0,0
21905,20,35,990.38,0,0
21906,32,8,98.11,0,0
21907,24,91,1521.56,1,43.8816424243525
21908,32,59,1101.21,0,0
21909,14,19,615.23,0,0
21910,23,49,631.57,0,0
21911,29,31,649.54,0,0
21912,7,28,603.19,0,0
21913,16,22,263.49,0,0
21914,9,42,876.97,0,0
21915,34,46,428.9,0,0
21916,23,43,489.11,1,75.1849169474468
21917,1,20,731.67,0,0
21918,14,17,464.51,0,0
21919,84,44,909.78,0,0
21920,10,69,795.07,1,49.9921849944815
21921,12,38,534.67,0,0
21922,41,32,285.07,0,0
21923,25,37,318.66,0,0
21924,12,44,996.93,0,0
21925,17,25,295.28,0,0
21926,30,48,765.98,0,0
21927,27,45,654.83,0,0
21928,11,37,1083.43,0,0
21929,21,116,1662.74,1,24.7624526154622
21930,6,26,426.07,0,0
21931,4,54,650.94,0,0
21932,100,22,499.05,0,0
21933,21,47,390.75,0,0
21934,9,25,512,0,0
21935,183,24,292.9,0,0
21936,31,48,1227.27,0,0
21937,38,63,1444.83,1,64.3116741986945
21938,25,45,1113.98,0,0
21939,23,72,1413.27,0,0
21940,21,50,935.15,0,0
21941,22,28,483.52,0,0
21942,5,28,929.31,0,0
21943,178,56,736.21,0,0
21944,23,35,585.52,0,0
21945,31,32,264.95,0,0
21946,42,56,915.33,0,0
21947,8,34,867.67,0,0
21948,197,30,598.7,0,0
21949,14,25,457.94,0,0
21950,23,27,643.38,0,0
21951,66,16,189.07,0,0
21952,22,52,570.97,0,0
21953,21,53,663.05,0,0
21954,23,55,550.53,0,0
21955,7,36,976.91,0,0
21956,23,39,422.31,0,0
21957,20,37,312.36,0,0
21958,6,69,1797.88,1,67.3486083421111
21959,33,35,489.76,0,0
21960,38,37,1105.27,0,0
21961,9,55,512.7,0,0
21962,9,51,680,0,0
21963,7,37,350.27,0,0
21964,53,84,2402.29,1,56.7743562506139
21965,58,35,450.72,0,0
21966,16,43,626.13,0,0
21967,14,38,1170.81,0,0
21968,39,45,411.21,0,0
21969,39,43,475.68,0,0
21970,7,31,237.02,0,0
21971,26,30,504.64,0,0
21972,35,61,1579.57,0,0
21973,38,28,617.11,0,0
21974,83,27,527.69,0,0
21975,23,52,1589.08,0,0
21976,13,33,622.74,0,0
21977,16,27,367.89,0,0
21978,16,64,1293.24,0,0
21979,10,43,841.59,0,0
21980,27,52,1276.38,1,24.8945015759021
21981,22,36,978.86,0,0
21982,26,31,826.04,0,0
21983,4,28,587.94,0,0
21984,39,22,498.44,0,0
21985,22,34,404.44,0,0
21986,22,15,214.3,0,0
21987,14,21,735.81,0,0
21988,10,49,941.83,0,0
21989,2,28,584.07,0,0
21990,33,29,947.74,0,0
21991,14,29,916.04,0,0
21992,17,50,755.91,0,0
21993,23,34,913.52,0,0
21994,14,57,602.93,0,0
21995,31,48,1221.31,0,0
21996,52,39,1243.08,0,0
21997,30,61,1348.69,0,0
21998,35,30,447.64,0,0
21999,25,27,496.92,0,0
22000,57,34,811.69,0,0
22001,61,12,265.02,0,0
22002,9,29,599.83,0,0
22003,52,34,853.51,0,0
22004,28,25,731.93,0,0
22005,19,37,283.22,0,0
22006,11,45,777.88,0,0
22007,12,52,1431.15,0,0
22008,36,57,1516.58,0,0
22009,9,23,265.36,0,0
22010,12,24,726.83,0,0
22011,5,25,682.67,0,0
22012,50,41,1255.02,0,0
22013,44,67,2073.2,1,53.4624641314521
22014,42,51,1029.89,0,0
22015,7,58,918.68,0,0
22016,28,30,341.47,0,0
22017,35,22,561.75,0,0
22018,3,69,821.79,0,0
22019,37,23,498.27,0,0
22020,27,42,1342.65,0,0
22021,116,67,1602.31,0,0
22022,12,73,1399.38,1,65.897873409614
22023,13,58,1574.96,0,0
22024,25,25,514.24,0,0
22025,100,39,1046.88,0,0
22026,30,25,457.05,0,0
22027,9,56,1753.78,0,0
22028,146,44,573.89,0,0
22029,15,73,1656.2,1,44.3856465992331
22030,24,32,334.7,0,0
22031,52,47,883.75,0,0
22032,17,42,700.71,0,0
22033,71,31,522.02,0,0
22034,24,26,257.65,0,0
22035,25,51,1060.09,0,0
22036,45,50,1075.25,0,0
22037,31,62,1099.98,0,0
22038,8,35,576.67,0,0
22039,13,65,1327.91,0,0
22040,29,44,435.29,0,0
22041,20,58,605.07,0,0
22042,59,81,1869.02,0,0
22043,23,65,1254.49,0,0
22044,25,52,1407.25,0,0
22045,40,42,618.98,0,0
22046,23,73,1864.77,1,40.4160559866205
22047,65,39,703.6,0,0
22048,31,40,555.98,0,0
22049,9,26,539.34,0,0
22050,9,50,1330.88,0,0
22051,39,56,1548.85,1,97.0597001326829
22052,9,25,401.42,0,0
22053,55,25,236.4,0,0
22054,11,43,1151.72,0,0
22055,15,35,937.88,0,0
22056,26,28,402.46,0,0
22057,121,33,895.56,0,0
22058,29,35,666.45,0,0
22059,75,19,348.35,0,0
22060,16,73,1752.64,0,0
22061,91,30,354.38,0,0
22062,19,27,711.27,0,0
22063,10,73,1875.8,1,19.546503431797
22064,14,51,1028.76,0,0
22065,31,36,566.75,0,0
22066,56,50,534.65,0,0
22067,26,62,1481.2,0,0
22068,9,57,469.85,0,0
22069,16,57,917.96,0,0
22070,35,57,1306.42,0,0
22071,28,21,560.83,0,0
22072,15,67,632.99,1,73.6928472209349
22073,3,48,1196.99,0,0
22074,20,36,976.34,0,0
22075,31,28,628.81,0,0
22076,79,31,565.96,0,0
22077,88,28,490.82,0,0
22078,82,47,1460.05,0,0
22079,26,38,379.2,0,0
22080,34,40,839.14,0,0
22081,45,32,443.65,0,0
22082,71,41,968.5,0,0
22083,41,35,1039.92,0,0
22084,9,55,1485.54,0,0
22085,9,35,474.14,0,0
22086,23,23,317.72,0,0
22087,13,63,867.21,0,0
22088,26,55,1448.69,0,0
22089,22,50,693.42,0,0
22090,17,34,981.81,0,0
22091,15,52,1356.94,0,0
22092,27,32,554.87,0,0
22093,16,28,456.71,0,0
22094,9,40,932.99,0,0
22095,6,60,838.13,0,0
22096,7,29,654.52,0,0
22097,49,54,1629.62,0,0
22098,9,43,1346.53,0,0
22099,5,50,1554.81,0,0
22100,34,103,2494.92,1,53.4653970583901
22101,55,67,1705.85,1,43.9917715554312
22102,38,20,677.89,0,0
22103,7,75,923.79,0,0
22104,13,41,1128.03,0,0
22105,20,47,1103.66,0,0
22106,6,35,420.07,0,0
22107,40,88,1880.3,1,77.5486463591829
22108,8,60,830.41,0,0
22109,63,45,633.33,0,0
22110,15,36,789.89,0,0
22111,41,32,827.06,0,0
22112,26,10,174,0,0
22113,15,26,484.14,0,0
22114,32,39,917.2,0,0
22115,8,42,745.52,0,0
22116,7,45,881.17,0,0
22117,27,45,413.73,0,0
22118,7,23,245.75,0,0
22119,2,57,1330.82,0,0
22120,7,37,929.61,0,0
22121,9,64,965.92,0,0
22122,27,52,1401.18,0,0
22123,28,38,1171.14,0,0
22124,46,48,1023.43,0,0
22125,7,40,1153.18,0,0
22126,3,67,1875.77,0,0
22127,9,40,547.78,0,0
22128,89,48,1193.69,0,0
22129,8,83,1328.92,1,43.8479009375721
22130,8,26,503.88,0,0
22131,14,26,564.92,0,0
22132,41,27,469.03,0,0
22133,7,30,694.01,0,0
22134,53,36,388.05,0,0
22135,15,46,716.23,0,0
22136,15,29,501.53,0,0
22137,35,46,1103.38,0,0
22138,33,36,544.05,0,0
22139,10,30,382.55,0,0
22140,24,45,1161.5,0,0
22141,7,54,896.82,0,0
22142,3,50,790.81,0,0
22143,52,19,548.91,0,0
22144,20,37,1037.47,0,0
22145,6,35,891.95,0,0
22146,48,43,429.31,0,0
22147,38,35,1057.06,0,0
22148,62,47,970.5,0,0
22149,17,34,780.91,0,0
22150,27,29,489.17,0,0
22151,17,19,200.91,0,0
22152,14,52,472.01,0,0
22153,38,34,392.54,0,0
22154,45,23,201.35,0,0
22155,3,23,788.29,0,0
22156,35,20,315.74,0,0
22157,25,44,847.91,0,0
22158,18,63,1039.6,0,0
22159,21,22,540.46,0,0
22160,15,41,344.98,0,0
22161,7,34,424.76,0,0
22162,8,43,1383.99,0,0
22163,15,63,1649.01,0,0
22164,29,59,1388.03,0,0
22165,13,22,191.58,0,0
22166,58,49,1086.44,0,0
22167,23,27,392.29,0,0
22168,37,61,1392.71,0,0
22169,1,31,576.68,0,0
22170,19,35,705.35,0,0
22171,20,47,736.56,0,0
22172,13,29,429.63,0,0
22173,36,33,757.85,0,0
22174,7,54,640.97,0,0
22175,20,38,1138.47,0,0
22176,22,46,497,0,0
22177,6,33,348.49,0,0
22178,38,49,547.79,0,0
22179,56,30,546.15,0,0
22180,3,50,1501.01,0,0
22181,39,44,1156.91,0,0
22182,88,28,777.62,0,0
22183,9,30,934.26,0,0
22184,19,24,637.61,0,0
22185,12,50,711.78,0,0
22186,12,41,1006.95,0,0
22187,42,49,515.83,0,0
22188,9,22,665.7,0,0
22189,14,38,539.4,0,0
22190,46,48,1275.34,0,0
22191,10,54,680.83,0,0
22192,40,36,1101.04,0,0
22193,39,29,759.5,0,0
22194,15,21,683.83,0,0
22195,25,38,400.65,0,0
22196,68,25,210.05,0,0
22197,61,33,1104.02,0,0
22198,23,54,1665.85,0,0
22199,68,32,851.5,0,0
22200,11,32,533.62,0,0
22201,32,34,573.04,0,0
22202,1,35,806.98,0,0
22203,23,41,899.84,0,0
22204,10,66,901.8,1,42.8569825772569
22205,10,15,362.76,0,0
22206,13,60,1748.13,1,50.3859595801681
22207,32,33,687.05,0,0
22208,10,50,390.61,0,0
22209,28,32,733.16,0,0
22210,25,43,545.58,0,0
22211,20,50,1113.65,0,0
22212,38,51,795.84,0,0
22213,14,33,555.76,0,0
22214,23,42,480.76,0,0
22215,15,44,675.4,0,0
22216,21,31,480.56,0,0
22217,1,32,738.36,0,0
22218,40,42,702.85,0,0
22219,70,48,558.22,0,0
22220,10,14,349.27,0,0
22221,11,71,2056.17,0,0
22222,52,38,1135.59,0,0
22223,108,22,322.09,0,0
22224,14,42,521.17,0,0
22225,48,28,212.72,0,0
22226,23,40,1163.1,0,0
22227,18,33,306.27,0,0
22228,16,26,456.36,0,0
22229,21,36,497.36,0,0
22230,24,34,322.71,0,0
22231,21,28,422.13,0,0
22232,201,25,654.14,0,0
22233,9,50,1231.24,0,0
22234,16,46,593.84,0,0
22235,41,48,521.3,0,0
22236,24,77,1185.7,1,77.5146514415368
22237,15,26,320.65,0,0
22238,107,40,740.64,0,0
22239,26,43,908.5,0,0
22240,12,37,440.18,0,0
22241,16,46,1273.07,0,0
22242,15,48,1095.63,0,0
22243,25,27,845.32,0,0
22244,30,41,677.69,0,0
22245,13,49,566.77,0,0
22246,49,41,641.18,0,0
22247,6,54,1272.26,0,0
22248,17,41,644.47,0,0
22249,15,52,777.58,0,0
22250,25,50,1216.75,0,0
22251,64,37,753.07,0,0
22252,30,33,880.49,0,0
22253,11,31,819.81,0,0
22254,15,71,1394.45,0,0
22255,21,85,1257,1,48.9421907387674
22256,44,25,240.02,0,0
22257,5,31,586.97,0,0
22258,14,41,1048.51,0,0
22259,20,45,1172.08,0,0
22260,18,60,615.67,0,0
22261,78,28,794.73,0,0
22262,10,54,761.56,0,0
22263,7,35,797.03,0,0
22264,15,52,613.65,0,0
22265,20,70,1799.35,0,0
22266,45,59,499.68,0,0
22267,51,8,222.36,0,0
22268,14,41,742.19,0,0
22269,75,36,732.47,0,0
22270,32,46,1107.89,0,0
22271,25,73,788.5,1,76.3017558057234
22272,13,36,1057.31,0,0
22273,32,40,367.35,0,0
22274,8,45,468.62,0,0
22275,22,43,768.51,0,0
22276,15,29,285.06,0,0
22277,31,19,612.91,0,0
22278,17,39,477.65,0,0
22279,23,20,228.22,0,0
22280,15,43,280.06,0,0
22281,18,69,1625.87,0,0
22282,37,22,280.74,0,0
22283,64,24,670.04,0,0
22284,14,50,1228.61,0,0
22285,53,70,1397.56,1,34.8310603605956
22286,13,47,845.69,0,0
22287,49,36,1061.71,0,0
22288,20,26,218.4,0,0
22289,77,61,1589.16,0,0
22290,99,62,1050.44,0,0
22291,1,49,975.15,0,0
22292,10,22,524.59,0,0
22293,25,23,313.57,0,0
22294,7,84,1038.76,1,47.0228328813985
22295,28,38,291.28,0,0
22296,60,29,731.06,0,0
22297,34,51,1483.29,0,0
22298,32,41,460.75,0,0
22299,26,26,690.81,0,0
22300,5,42,622.35,0,0
22301,22,30,294.3,0,0
22302,82,39,1030.9,0,0
22303,72,54,1619.65,0,0
22304,8,50,991.41,0,0
22305,16,47,1217.72,0,0
22306,71,54,808.75,0,0
22307,5,33,857.61,0,0
22308,25,46,975.31,0,0
22309,51,31,713.62,0,0
22310,18,72,1162.06,0,0
22311,19,42,848.78,0,0
22312,20,24,676.78,0,0
22313,89,31,825.57,0,0
22314,88,37,1078.42,0,0
22315,40,39,780.62,0,0
22316,17,66,1079.23,1,67.4735452046245
22317,28,43,499.76,0,0
22318,12,68,1873.86,1,98.646923288852
22319,5,39,676.69,0,0
22320,70,53,1163.64,0,0
22321,15,33,943.5,0,0
22322,39,63,1527.72,1,38.1721411505342
22323,20,44,1083.85,0,0
22324,40,52,1173.69,0,0
22325,24,54,787.74,0,0
22326,118,67,1226.41,0,0
22327,28,52,667.31,0,0
22328,33,40,624.72,0,0
22329,14,49,895.13,0,0
22330,29,38,838.63,0,0
22331,8,73,1370.72,0,0
22332,22,47,889.29,0,0
22333,36,39,610.47,0,0
22334,20,54,1027.75,0,0
22335,10,28,760.49,0,0
22336,9,71,2039.98,1,24.3606176379696
22337,96,32,593.3,0,0
22338,24,23,704.27,0,0
22339,8,46,566.66,0,0
22340,69,60,1713.4,0,0
22341,7,49,518.53,0,0
22342,4,81,2216.87,1,30.7156116065383
22343,12,57,1216.39,1,59.7711020834371
22344,46,50,1315.11,0,0
22345,42,24,570.52,0,0
22346,13,39,803,0,0
22347,72,41,624.13,0,0
22348,15,28,504.88,0,0
22349,8,22,382.18,0,0
22350,8,58,876.29,0,0
22351,17,46,1250.26,0,0
22352,14,41,1049.78,0,0
22353,14,62,1104.22,1,38.6058367452398
22354,5,74,1053.27,1,30.9653947665542
22355,12,36,552.52,0,0
22356,13,20,632.65,0,0
22357,17,68,1687.53,0,0
22358,27,47,902.11,0,0
22359,28,32,414.38,0,0
22360,20,42,609.4,1,65.6816550259665
22361,46,59,1714.87,0,0
22362,35,39,322.61,0,0
22363,58,75,2194.19,1,46.0053413720056
22364,16,60,1026.98,0,0
22365,4,154,2044.77,1,114.263447462395
22366,131,67,1398.35,0,0
22367,43,58,1100.43,0,0
22368,43,27,236.64,0,0
22369,24,23,708.18,0,0
22370,18,26,806.46,0,0
22371,8,30,723.48,0,0
22372,26,40,649.97,0,0
22373,11,37,435.18,0,0
22374,30,29,258.56,0,0
22375,11,103,1069.64,0,0
22376,62,41,426.78,0,0
22377,6,34,381.08,0,0
22378,14,46,427.86,0,0
22379,15,26,354.51,0,0
22380,4,60,1208.29,0,0
22381,21,46,467.46,0,0
22382,22,34,689.45,0,0
22383,84,43,471.36,0,0
22384,48,34,693.86,0,0
22385,93,61,1160.82,0,0
22386,11,45,473.51,0,0
22387,159,63,516.68,0,0
22388,38,72,1499.16,0,0
22389,8,53,558.61,0,0
22390,20,38,615.95,0,0
22391,15,43,1144.94,0,0
22392,9,44,932.54,0,0
22393,13,47,386.6,0,0
22394,13,57,470.95,0,0
22395,21,43,1094.66,0,0
22396,8,47,583.46,0,0
22397,23,36,1028.61,0,0
22398,51,22,350.21,0,0
22399,2,35,769.85,0,0
22400,16,46,734.92,0,0
22401,24,40,1193.55,0,0
22402,62,53,879.84,0,0
22403,28,54,973.02,0,0
22404,26,65,621.23,0,0
22405,0,52,369.47,0,0
22406,210,39,667.58,0,0
22407,40,41,573.93,1,44.5535492716357
22408,23,37,615.65,0,0
22409,24,83,1619.74,1,92.4653264132515
22410,31,27,320.15,0,0
22411,51,40,317.82,0,0
22412,48,51,865.14,0,0
22413,16,48,836.92,0,0
22414,23,54,1186.11,0,0
22415,12,53,1113.28,0,0
22416,49,20,124.3,0,0
22417,14,21,514.59,0,0
22418,19,58,813.05,1,62.0558988423273
22419,9,71,1290.84,1,62.5471874437854
22420,7,29,781.99,0,0
22421,38,30,758.03,0,0
22422,73,48,962.29,0,0
22423,71,28,751.76,0,0
22424,26,15,393.26,0,0
22425,51,28,704.56,0,0
22426,20,31,545.71,0,0
22427,37,49,610.36,0,0
22428,7,49,1428.23,0,0
22429,43,41,671.29,0,0
22430,33,38,492.23,0,0
22431,23,63,572.61,0,0
22432,11,21,585.47,0,0
22433,41,37,858.64,0,0
22434,41,46,310.23,0,0
22435,11,38,595.79,0,0
22436,87,41,935.18,0,0
22437,27,46,489.12,0,0
22438,37,20,644.55,0,0
22439,6,24,493.77,0,0
22440,15,50,645.39,0,0
22441,18,58,545.02,0,0
22442,25,59,1442.75,1,73.9902004515007
22443,35,32,771.12,0,0
22444,19,56,594.37,0,0
22445,15,132,3044.76,1,112.175004353933
22446,50,33,586.54,0,0
22447,4,64,1577.06,0,0
22448,19,28,197.22,0,0
22449,13,52,397.08,0,0
22450,13,16,384.53,0,0
22451,36,40,1094.37,0,0
22452,18,62,918.74,1,55.7577388141304
22453,115,40,795.81,0,0
22454,25,45,428.35,0,0
22455,30,44,466.39,0,0
22456,52,26,545.31,0,0
22457,11,51,596.63,0,0
22458,34,48,876.04,0,0
22459,34,55,773.99,0,0
22460,15,27,609.29,0,0
22461,30,46,608.07,0,0
22462,6,68,1135.23,0,0
22463,26,43,756.02,0,0
22464,60,60,1200.53,0,0
22465,13,43,1217.02,0,0
22466,4,20,424.61,0,0
22467,15,35,675.96,0,0
22468,13,40,1051.12,0,0
22469,4,82,758.35,1,82.2052997587994
22470,24,37,995.34,0,0
22471,24,50,749.88,0,0
22472,10,47,904.27,0,0
22473,30,44,414.71,0,0
22474,9,47,701.38,0,0
22475,20,33,816.74,0,0
22476,15,76,613.97,0,0
22477,42,27,545.46,0,0
22478,19,42,578.21,0,0
22479,19,15,419.38,0,0
22480,41,62,666.53,0,0
22481,15,27,321.99,0,0
22482,25,22,487.03,0,0
22483,26,61,1908.49,1,60.1277494784072
22484,10,40,796.72,0,0
22485,20,45,1045.59,0,0
22486,51,38,927.58,0,0
22487,13,26,610.22,0,0
22488,17,26,392.74,0,0
22489,24,44,1430.45,0,0
22490,64,26,596.86,0,0
22491,13,32,795.97,0,0
22492,6,62,831.68,0,0
22493,23,36,974.67,0,0
22494,12,43,1164.83,0,0
22495,30,27,425.57,0,0
22496,29,64,1218.66,0,0
22497,60,30,634.2,0,0
22498,14,36,389.67,0,0
22499,27,44,970.94,0,0
22500,14,51,1161.52,0,0
22501,10,31,223.67,0,0
22502,22,52,852.25,0,0
22503,9,35,819.26,0,0
22504,11,43,719.44,0,0
22505,5,48,1009,0,0
22506,53,63,1528,0,0
22507,11,52,1268.12,0,0
22508,13,36,660.56,0,0
22509,12,29,604.61,0,0
22510,17,34,634.29,0,0
22511,53,30,473.92,0,0
22512,2,66,798.78,0,0
22513,24,43,745.32,0,0
22514,16,26,350.78,0,0
22515,12,50,1294.33,0,0
22516,71,41,814.58,0,0
22517,13,28,799.49,0,0
22518,14,51,578.43,0,0
22519,9,38,296.86,0,0
22520,78,61,1226.23,0,0
22521,50,28,483.1,0,0
22522,43,45,978.62,0,0
22523,18,68,701.74,0,0
22524,16,64,1674.73,0,0
22525,14,51,437.44,0,0
22526,44,98,2526.88,1,31.4829994625598
22527,7,27,208.21,0,0
22528,11,71,1117.02,0,0
22529,14,20,235.17,0,0
22530,23,68,786.3,0,0
22531,31,29,373.51,0,0
22532,2,83,1533.66,1,55.1611143189669
22533,100,63,1259.39,0,0
22534,13,18,379.39,0,0
22535,23,59,1781.66,0,0
22536,5,63,1115.18,1,63.0555953712389
22537,19,26,469.67,0,0
22538,12,50,1012.35,0,0
22539,6,43,1303.61,0,0
22540,15,34,882.46,0,0
22541,16,28,805.01,0,0
22542,18,54,752.9,0,0
22543,32,22,701.19,0,0
22544,63,21,173.31,0,0
22545,16,35,984.91,0,0
22546,30,46,1207.6,0,0
22547,14,34,895.37,0,0
22548,53,35,847.02,0,0
22549,82,30,429.01,0,0
22550,18,27,315.3,0,0
22551,18,37,502.09,0,0
22552,26,68,1045.9,1,73.1598609404638
22553,6,17,197.29,0,0
22554,37,43,963.9,0,0
22555,25,33,337.75,0,0
22556,11,88,2070.62,1,51.0324079301208
22557,6,26,200.83,0,0
22558,8,62,1114.28,1,69.8030847996846
22559,21,30,375.74,0,0
22560,52,102,1227.22,1,67.9362625129893
22561,22,22,353.17,0,0
22562,34,58,1135.53,0,0
22563,32,55,1100.9,0,0
22564,3,48,762,0,0
22565,4,56,785.67,0,0
22566,9,26,809.48,0,0
22567,22,103,2406.5,1,123.887976007238
22568,20,50,1070.59,0,0
22569,28,75,916.84,1,56.0045960298926
22570,17,24,283.8,0,0
22571,8,26,750.35,0,0
22572,36,21,316.38,0,0
22573,60,32,344.25,0,0
22574,12,45,1197.56,0,0
22575,15,41,1075.63,0,0
22576,9,28,262.86,0,0
22577,6,36,979.33,0,0
22578,35,64,1652.29,0,0
22579,19,32,389.28,0,0
22580,16,90,1629.56,0,0
22581,13,43,1051.91,0,0
22582,13,63,552.55,0,0
22583,27,84,1802.33,1,38.7117194762081
22584,13,13,285.12,0,0
22585,10,24,253.99,0,0
22586,10,45,412.53,0,0
22587,15,41,1195.23,0,0
22588,56,29,437.9,0,0
22589,48,35,858.33,0,0
22590,1,47,1337.39,0,0
22591,9,41,403.71,0,0
22592,14,31,789.93,0,0
22593,22,11,192.8,0,0
22594,64,32,412.2,0,0
22595,16,12,386.2,0,0
22596,19,28,600.23,0,0
22597,16,40,903.8,0,0
22598,22,64,815.8,0,0
22599,39,56,1032.31,0,0
22600,44,18,228.95,0,0
22601,9,46,1263.69,0,0
22602,38,26,603.96,0,0
22603,41,22,258.77,0,0
22604,1,49,911.61,0,0
22605,18,24,434.92,0,0
22606,46,35,930.8,0,0
22607,9,52,498.79,0,0
22608,13,61,1597.15,1,51.2539029771835
22609,41,55,996.45,0,0
22610,8,41,634.37,0,0
22611,3,49,1457.07,0,0
22612,4,34,996.09,0,0
22613,10,45,455.44,0,0
22614,20,62,1304.37,0,0
22615,2,60,770.37,0,0
22616,14,47,1327.92,0,0
22617,13,87,924.96,1,61.5865212835371
22618,23,18,543.91,0,0
22619,45,34,294.64,0,0
22620,7,97,950.66,1,50.479560139887
22621,22,33,896.74,0,0
22622,12,26,542.99,0,0
22623,17,39,337.19,0,0
22624,10,40,1015.81,0,0
22625,11,36,719.4,0,0
22626,10,82,1066.27,1,123.818941619955
22627,14,23,392.08,0,0
22628,55,42,1095.96,0,0
22629,54,49,452,0,0
22630,9,45,612.19,0,0
22631,8,63,799.3,0,0
22632,8,22,513.76,0,0
22633,58,26,697.13,0,0
22634,35,34,405.19,0,0
22635,25,65,1277.16,0,0
22636,11,22,401.78,0,0
22637,56,38,372.31,0,0
